47786,No
97948,Yes
121660,Yes
138319,No
66606,No
15734,No
130864,Yes
126335,No
43810,No
17875,Yes
66298,No
10132,No
118115,Yes
74726,No
51054,Yes
98853,No
105112,No
121765,No
100452,Yes
129916,No
38757,Yes
35018,Yes
46405,No
82578,No
88182,Yes
64556,No
38590,No
79719,No
11864,Yes
62521,Yes
134444,No
135164,No
51772,Yes
53721,No
43510,Yes
107456,No
119038,No
122800,No
51949,No
34288,No
109669,No
46920,No
74734,No
100229,No
102313,Yes
127159,No
26372,No
125533,No
133084,No
33711,No
23786,No
137787,Yes
135639,No
99318,No
104725,No
113409,No
25896,No
25275,Yes
49710,No
50493,No
138545,No
112575,No
75611,Yes
12165,No
85586,No
99063,Yes
132381,No
17179,Yes
83778,No
41830,No
22984,Yes
64976,Yes
41821,No
35020,No
3416,No
66360,Yes
124775,Yes
75520,No
32523,No
65397,No
123777,No
26689,No
38940,No
63119,No
23468,No
140783,No
51527,No
140634,No
39919,No
10725,Yes
14973,No
98570,No
95803,No
90827,Yes
120852,No
81898,Yes
94403,No
54921,No
106788,No
131716,Yes
123956,No
122206,No
79828,No
54862,Yes
100575,Yes
72705,No
126040,No
76645,No
26058,No
109923,Yes
110181,Yes
114651,No
121330,No
65915,Yes
94160,No
49009,No
101037,No
34523,No
26814,No
105109,No
139637,No
11340,Yes
5719,No
64295,No
17864,No
24045,No
92058,No
114149,No
113430,No
4259,No
94917,No
23529,Yes
41829,No
96682,Yes
61615,Yes
83823,No
65841,No
25811,No
39731,No
74091,No
8855,No
112727,No
131561,No
83790,No
61575,No
111102,No
120355,No
96370,No
122662,No
106831,Yes
91227,Yes
140665,No
136389,No
87842,No
108424,No
132219,Yes
76165,No
107283,Yes
5924,No
15460,No
38491,Yes
125491,No
116864,No
48204,Yes
219,No
134638,No
97376,Yes
23503,No
124233,No
47731,Yes
129036,Yes
132229,No
106721,No
7864,No
55040,No
28916,No
1870,Yes
81571,No
71598,No
33558,Yes
68596,Yes
272,Yes
33525,No
25421,No
56713,Yes
99562,Yes
57794,No
138371,No
131932,Yes
18759,No
5777,No
42048,No
16475,No
106994,Yes
9890,No
36495,No
141302,No
91366,No
81172,No
41677,Yes
112798,Yes
103150,No
121893,No
101422,No
123445,No
5883,No
16963,No
69618,No
54200,No
100295,No
76964,No
104954,No
130357,Yes
93071,No
109847,No
123694,No
96544,No
55298,Yes
137383,No
52708,No
40467,No
4599,No
9099,No
102184,No
25372,Yes
41391,No
80716,No
57379,No
117080,No
87892,No
20410,No
75972,No
19351,No
84140,No
113722,No
113248,No
90707,No
63666,No
57334,Yes
105064,No
13696,No
38703,No
38892,No
129661,Yes
29230,No
107247,No
114800,Yes
15654,Yes
49348,No
25911,No
87919,No
79798,No
48341,No
128355,No
52317,No
106537,Yes
37274,No
32614,No
112322,No
26252,No
22741,Yes
964,No
116418,No
87324,No
131675,Yes
135686,No
6600,No
117496,No
46691,No
107547,No
108967,No
27712,No
114968,Yes
138812,No
101189,No
47697,No
84497,No
125634,Yes
49160,Yes
72544,No
75456,No
119572,No
141408,No
110570,Yes
26075,No
23090,Yes
55338,Yes
87542,No
1643,Yes
125060,Yes
48710,No
105689,No
132129,No
92853,Yes
33820,Yes
34984,No
56998,No
24980,No
97826,No
137025,No
8572,No
52874,Yes
129652,No
7076,No
13562,No
56074,No
112175,No
87827,No
136403,No
67800,No
40681,Yes
61728,No
121727,No
72616,No
87386,No
50617,No
84250,Yes
135177,No
111829,No
11244,No
20006,Yes
38988,No
31515,Yes
21742,No
77865,Yes
141386,No
39077,No
94148,No
113184,No
95036,Yes
56410,No
50454,No
61528,No
35758,No
3348,No
76502,No
107618,No
139239,No
138129,No
90758,No
20559,No
83647,Yes
73767,No
23286,No
9147,No
32653,No
4119,No
28856,No
138312,No
54818,No
135185,No
31639,Yes
88764,No
93216,No
9891,No
130730,No
7993,No
57752,No
17725,No
24330,No
55265,No
26986,No
55473,No
10333,No
108979,Yes
63840,No
25478,No
4073,Yes
26553,Yes
129866,No
64088,No
21109,Yes
110619,No
102007,No
104181,No
18782,No
110452,Yes
103987,No
42451,Yes
93459,No
37308,No
45134,No
76893,No
133406,No
26547,No
102678,Yes
43763,Yes
25910,No
129094,No
88201,No
133205,No
127991,No
72555,Yes
49313,No
93658,No
54558,No
93478,No
41147,Yes
115865,No
102458,No
42438,No
111944,No
135327,No
125976,Yes
104029,No
90876,Yes
71535,No
44814,No
74032,Yes
107912,Yes
49984,No
72626,No
15761,No
101567,No
67769,No
47237,No
10564,No
140048,No
67393,Yes
70474,Yes
8486,No
131921,No
115311,No
113238,No
62926,No
125005,Yes
31077,No
99935,No
48930,No
13947,No
139319,No
13110,No
60878,No
13805,No
42609,No
15664,No
96082,No
28580,No
44431,No
130632,Yes
12325,No
22037,Yes
12734,No
51371,No
79570,Yes
89597,No
8261,No
132452,No
122340,No
53155,No
79945,No
25144,No
7773,No
67658,No
134056,No
131077,No
90080,No
2035,No
98338,No
122319,No
53154,Yes
18100,No
132249,No
119892,No
46172,Yes
56191,Yes
124457,Yes
46011,No
33988,No
94218,No
28055,No
90717,No
3602,No
141058,Yes
22339,No
134368,No
22992,No
1850,No
43045,No
126124,Yes
58583,No
125200,No
15492,No
118723,No
12638,No
136585,No
1745,No
39122,Yes
71574,No
9913,No
90657,Yes
72803,No
88123,No
124018,Yes
91974,Yes
42100,No
124959,Yes
11343,No
39161,No
20397,No
137889,Yes
20562,No
88247,No
69310,No
91222,Yes
15340,Yes
126372,Yes
95578,Yes
22320,No
95702,No
43936,No
123088,No
80983,Yes
15875,Yes
56332,Yes
123388,No
139348,No
108026,No
50876,No
15377,No
132418,No
77554,No
127056,No
44208,No
6092,No
36823,No
30649,No
105845,No
31963,No
95687,No
126779,No
107817,No
116620,No
69851,No
2774,No
111122,No
118354,No
19509,No
105041,Yes
32707,No
60758,Yes
110441,Yes
41982,No
116484,No
75231,No
86055,Yes
133071,No
32353,No
64805,No
128691,Yes
11721,Yes
114338,No
18854,No
115060,No
131637,No
59487,Yes
62094,No
29059,No
95682,No
26557,No
57041,No
55848,No
41424,No
54955,No
120588,No
76315,Yes
135812,No
26191,No
25659,No
82668,No
96871,No
83642,No
31104,No
23973,No
46020,No
96496,No
36172,Yes
64081,No
10036,No
113944,No
82936,No
7246,No
114423,No
14428,Yes
95086,No
59379,Yes
53320,Yes
14215,No
3156,No
57365,No
48839,No
62520,Yes
125844,No
34711,No
78912,No
65782,No
36645,No
41652,No
22659,No
78344,Yes
83207,No
94439,No
135602,No
20768,No
132712,No
124658,Yes
17530,No
129909,No
42571,No
14433,No
82832,No
105400,No
61839,No
45086,No
3527,No
6119,No
129533,No
1197,No
126815,Yes
112689,No
99669,Yes
137707,No
78458,No
124912,No
32702,Yes
73244,Yes
61884,No
126596,No
22558,No
42213,Yes
4439,No
829,No
11518,No
86817,No
60478,Yes
120017,No
44011,No
62308,No
17393,No
14704,Yes
94058,No
4086,No
31229,No
99078,No
102965,No
109188,No
101372,No
69241,No
132287,No
80162,Yes
46695,No
92060,No
45441,No
101288,Yes
46820,No
24556,Yes
134867,No
82781,No
12234,Yes
41254,Yes
140678,No
71750,No
103436,No
118682,No
26763,No
49031,Yes
85441,No
11568,No
20219,No
40560,No
118514,No
91070,No
133100,No
55250,No
127600,Yes
88844,No
30091,No
84561,No
137053,No
113970,Yes
13864,No
114083,No
3658,No
79864,Yes
102802,No
122355,No
23045,No
11305,Yes
129678,No
49844,No
43706,No
69982,No
117331,No
52145,No
24867,No
46969,No
94585,No
85952,No
15203,No
122554,No
120220,Yes
81591,No
101615,No
70862,No
120285,No
36696,Yes
132997,No
39411,Yes
34709,No
106797,No
21055,Yes
103540,No
102850,No
140330,No
54013,No
13335,Yes
50019,No
119960,No
57849,No
70345,No
132897,No
88553,No
130850,No
112186,No
26198,No
113276,No
31674,No
14331,No
105672,No
128375,No
131482,Yes
126938,No
62755,No
116710,No
87014,Yes
4138,No
33308,No
49174,No
16859,Yes
119096,No
60256,Yes
129251,No
19810,No
76227,No
59539,Yes
134965,No
22711,No
131593,No
117411,No
88221,No
90782,No
98480,Yes
84151,No
38927,No
103194,No
54174,No
92419,No
125541,No
9256,No
25818,Yes
114686,Yes
88189,No
20234,No
95846,No
41383,No
139048,No
23306,No
21579,No
139975,No
79203,No
23900,No
72958,Yes
92959,No
110933,No
640,No
125640,Yes
125339,Yes
101731,No
50517,No
79766,No
13523,No
83948,Yes
64968,No
20983,No
54671,Yes
106951,No
139828,No
132576,Yes
14089,Yes
44991,No
99610,Yes
62541,No
43891,No
66152,No
110059,No
12277,No
43035,No
36068,No
109851,Yes
136171,No
106871,No
57531,No
138096,No
24988,Yes
11003,No
24978,No
131782,No
95754,No
49326,No
27629,No
126525,No
67812,Yes
84681,No
23976,No
84142,No
18437,No
81527,No
49574,No
122839,Yes
130130,Yes
30378,No
103186,No
30733,No
63429,Yes
61655,No
120768,No
123939,No
3948,No
130107,Yes
88136,No
38533,No
129646,Yes
42923,Yes
92487,No
3549,No
79516,No
6320,No
30826,Yes
73242,No
128069,No
135541,Yes
123292,No
10932,No
88042,Yes
882,No
139791,Yes
98910,Yes
57564,Yes
508,No
19735,No
97134,Yes
46382,No
43360,No
11064,Yes
30901,Yes
72592,Yes
101434,No
99250,No
2785,No
88813,No
99996,No
41494,No
100650,No
98858,Yes
14539,No
83412,No
30169,No
21301,No
59698,Yes
39475,No
82623,No
58047,Yes
92047,No
35692,No
78318,No
36060,No
31317,No
73436,Yes
19200,No
118611,No
60024,Yes
97178,Yes
81574,No
37806,No
105335,No
19754,Yes
53653,Yes
94356,No
132064,Yes
118981,Yes
85545,Yes
45089,No
17701,No
34818,Yes
14414,Yes
112073,No
45802,Yes
18627,Yes
18566,Yes
124934,No
50466,No
58726,No
104848,No
75792,No
102051,No
47223,Yes
42885,No
105441,No
133616,No
91482,No
104901,Yes
93175,No
17545,No
136952,No
14238,No
99446,No
63330,No
138317,No
101099,Yes
109651,Yes
96801,No
71206,No
8091,No
58073,No
28152,No
129310,No
109123,Yes
111429,Yes
1212,No
95485,No
64488,No
121567,No
41627,No
72030,No
124345,No
58015,No
94028,No
131718,No
52990,No
47031,Yes
124839,Yes
80570,Yes
13865,No
83842,No
15111,No
1147,No
99585,No
140053,No
12388,No
139723,No
109066,No
90767,No
46825,No
4027,No
104802,Yes
7048,No
93625,No
55855,Yes
129216,No
95948,No
102261,Yes
106775,No
72748,No
73807,No
75923,Yes
104936,No
118423,No
49314,No
69764,No
98496,No
125708,No
31650,Yes
111104,No
86658,Yes
18684,No
103907,No
52776,Yes
16819,No
113870,No
94310,No
86908,No
89501,Yes
102848,No
93441,No
49100,No
91456,Yes
136340,No
42930,No
98446,No
11457,No
31062,No
30212,No
13529,Yes
103248,No
55367,No
1364,No
44158,Yes
20575,Yes
99015,No
11809,No
132656,No
133891,No
103302,Yes
78080,No
33825,No
12892,No
88169,No
91060,No
103273,No
46391,No
93140,No
103475,No
69650,No
48438,No
28272,No
131880,No
124713,Yes
62186,No
133361,No
115818,No
132054,No
2611,No
46917,No
86898,No
50316,No
115498,No
37855,No
130673,Yes
10852,No
99763,No
8778,No
67190,No
124505,No
96324,No
108255,No
95864,Yes
31835,No
141892,No
74422,No
50346,No
8713,No
79313,Yes
41428,No
79709,Yes
78063,No
109477,Yes
65554,No
23711,Yes
15567,No
6376,No
127547,No
93380,No
47315,No
27099,No
80905,No
114975,No
44767,No
41191,No
78900,Yes
90136,No
33106,No
92019,No
19533,No
28858,No
90702,No
131554,No
72159,No
140083,Yes
51643,Yes
16849,Yes
115262,No
102782,No
82908,Yes
141425,No
117291,Yes
85336,Yes
125055,No
26078,No
119552,No
136759,No
86250,No
25370,No
80110,No
122313,No
140135,Yes
108451,No
135754,No
58648,Yes
31368,No
124318,No
81717,Yes
10744,Yes
42030,Yes
94700,No
82060,No
118756,Yes
125268,No
141556,No
76011,Yes
70947,No
31105,Yes
134736,No
14477,No
91824,No
73277,Yes
67052,No
121657,No
24218,No
54383,No
60894,No
123984,No
2951,No
126615,No
120529,Yes
105135,No
88942,No
27937,Yes
44948,Yes
104203,No
32061,No
123523,No
14166,Yes
13303,No
6697,No
65497,Yes
95504,Yes
43237,No
97761,No
122049,No
45529,No
138006,No
62333,No
131742,Yes
18916,Yes
33837,No
62001,Yes
67718,No
86475,No
25518,Yes
104009,No
134145,No
54201,No
44114,No
23569,No
134984,Yes
137589,No
26876,No
85111,No
94499,No
99806,Yes
3847,No
27141,No
8289,No
15941,No
135377,Yes
133771,No
36386,Yes
75633,No
97880,Yes
117789,Yes
89120,No
106501,No
84391,No
42832,No
122265,Yes
68006,No
132585,No
26359,Yes
55025,Yes
16337,No
32516,No
103758,No
17183,Yes
122559,No
27182,Yes
55927,Yes
41106,No
98637,Yes
107457,No
124539,No
37047,No
96540,No
58001,No
123271,Yes
76576,No
124262,No
98075,No
37863,No
892,Yes
76367,No
11462,No
21137,Yes
49034,No
11706,Yes
99454,No
68363,No
1529,No
21057,Yes
82834,No
55037,No
139977,No
96115,No
37416,No
68664,No
79042,No
5481,No
116524,No
38271,No
101479,Yes
133614,Yes
108011,No
7892,No
121536,No
106719,No
118056,No
65646,Yes
126462,No
106732,No
75002,No
129489,No
1238,No
58599,Yes
954,No
91172,No
82513,No
60784,No
69114,No
14320,No
13422,No
29687,No
9406,No
116462,No
2719,Yes
136605,Yes
3054,Yes
40475,Yes
44361,No
100832,No
106851,Yes
53330,No
119117,Yes
114642,No
74303,No
59124,No
39505,No
107546,No
34334,No
45859,No
81393,No
98822,No
90404,Yes
47375,Yes
54002,No
15899,No
70519,No
101575,Yes
14524,No
106845,No
115177,No
123615,No
37314,No
17861,No
69265,No
32994,No
119107,Yes
19112,Yes
138783,No
94521,No
20176,No
38545,No
55492,No
83080,Yes
106282,No
11736,No
133803,No
119390,Yes
49557,Yes
28001,No
32428,No
106767,Yes
55551,No
54050,No
123329,No
56858,No
98466,No
4511,Yes
90046,Yes
140349,No
111959,No
118112,Yes
10203,No
10593,No
68773,Yes
73423,Yes
39900,Yes
114361,Yes
121906,No
76946,No
43369,No
39628,No
63407,Yes
30542,No
99166,No
136428,No
11739,No
31627,Yes
77162,No
33889,Yes
25782,No
73795,No
108917,No
17516,Yes
26610,No
81138,No
38818,No
129610,No
82423,No
36324,No
104647,No
23142,No
71637,Yes
16852,No
94994,No
129151,No
105028,No
23797,No
52313,No
77258,Yes
77469,No
66338,No
140908,No
34891,No
92010,No
56894,No
17138,No
114679,No
81777,No
34862,No
77808,No
120040,No
60151,No
116805,No
137818,Yes
29434,No
113416,No
124341,No
38897,No
45534,No
37479,No
13374,No
103974,No
59314,No
32941,Yes
99197,No
118939,No
23148,No
100778,No
130020,No
90969,No
60421,No
94241,No
127449,No
4513,Yes
4312,No
7561,No
40399,Yes
122164,No
53545,No
82941,No
48690,No
16930,Yes
121795,No
104517,No
98626,No
45210,No
112445,No
20702,No
66743,No
54449,No
98510,Yes
88940,No
42630,No
78767,No
126248,Yes
73044,Yes
42713,Yes
480,No
130334,No
123695,No
25117,No
59947,No
132130,No
47242,Yes
79470,No
129791,No
66694,Yes
76351,No
137241,Yes
49116,No
68066,No
102278,Yes
109920,Yes
7803,No
101125,No
27567,No
26082,No
28043,No
109407,No
26808,No
64926,No
114436,Yes
138193,No
97069,No
90976,No
74413,No
81204,No
3305,Yes
108087,No
88079,No
136889,Yes
54322,No
72994,Yes
74616,No
51448,No
40850,No
122097,No
100729,No
89354,No
19541,No
18805,No
68022,Yes
129199,Yes
137221,No
110691,No
50513,No
132202,No
39780,No
19949,No
15606,No
118985,No
23631,Yes
83030,No
35425,No
45468,No
33159,No
86461,No
11217,No
114650,No
28264,No
113741,Yes
95918,No
139810,No
30994,No
10229,No
76247,No
28514,Yes
91863,No
137102,Yes
106506,Yes
108107,No
90661,No
98587,No
16987,No
78312,No
36354,No
46186,No
50262,Yes
134543,No
84310,No
88151,No
111836,Yes
93327,No
29084,Yes
25890,Yes
48,No
136661,No
109882,No
109580,No
65871,No
113265,No
30010,Yes
110393,No
134790,No
138138,No
29327,Yes
25979,No
142059,Yes
126737,No
24021,No
82217,No
104972,No
38582,Yes
94724,No
75724,Yes
5107,Yes
34016,No
18724,No
65642,Yes
99309,No
93148,No
107603,Yes
39446,No
44940,No
92960,Yes
91402,No
47621,No
27172,No
2007,No
134976,Yes
63533,Yes
15733,No
133763,No
73596,Yes
33693,No
99973,No
18618,No
83423,No
92298,No
101467,No
39474,Yes
35765,No
101177,No
86692,Yes
55989,Yes
79712,No
101578,Yes
120647,No
70339,No
28212,No
133570,No
33271,No
75722,Yes
133152,No
139649,No
126608,No
101512,No
84587,No
103626,Yes
52989,No
98289,No
8707,No
98391,No
97788,Yes
91451,No
22489,Yes
133177,No
110973,Yes
42033,No
83865,Yes
105528,No
13181,No
91138,No
117518,No
141064,No
137533,No
21937,No
89866,No
110030,No
105586,No
124258,No
58485,No
9885,No
115670,No
123092,No
50054,No
3329,No
17478,Yes
6766,No
123304,No
9925,Yes
58836,No
45622,No
84835,No
86760,Yes
134324,No
47431,No
40777,No
133226,No
3787,No
101852,No
77592,No
31122,No
99488,No
38856,Yes
21013,No
106200,Yes
2672,No
72906,Yes
16350,Yes
134286,No
108110,No
72903,Yes
88008,No
53108,No
76442,No
46836,Yes
118828,No
17490,No
45122,No
43553,Yes
623,Yes
95432,No
36987,No
119808,No
106509,Yes
43744,No
91007,No
109004,Yes
81467,No
48572,No
60000,Yes
37730,No
114847,No
14578,No
90802,No
100252,No
136492,No
90916,No
18866,Yes
100385,No
80849,No
57512,No
72635,No
9686,No
15546,No
112773,Yes
21570,Yes
98726,No
104769,No
1765,No
110351,No
6368,No
73580,No
111950,No
29519,No
101746,No
17153,No
59285,No
3786,No
81342,No
51382,No
100731,No
80290,Yes
120077,Yes
2008,No
102926,No
76748,No
133309,No
48652,No
87433,No
6063,No
44585,No
106174,No
141769,No
8638,No
13047,No
6377,No
28459,No
39361,Yes
137922,No
126704,No
27176,No
108885,No
81158,No
112534,No
101469,No
99333,No
13067,No
112424,Yes
47668,No
123659,No
29622,Yes
120816,No
34555,Yes
5599,No
1808,No
59716,No
10404,No
116214,No
122676,No
73298,No
11714,Yes
20334,No
125173,No
89880,No
64897,No
48909,No
45999,No
46426,No
41429,No
126071,No
115216,No
18780,Yes
50572,No
17846,No
107774,Yes
44089,No
117532,No
40986,No
123496,No
141376,No
9484,No
65510,No
48519,Yes
71623,No
54397,Yes
19248,No
50880,No
20175,No
9046,No
69185,No
94951,Yes
21738,No
102651,Yes
3396,No
121356,No
111557,No
26110,No
101695,No
41074,Yes
5865,No
127190,Yes
103843,No
19896,Yes
20224,No
102178,No
89811,No
137775,Yes
89828,Yes
78843,No
87978,No
72713,No
79099,No
139404,No
104845,No
57684,Yes
124892,No
64120,No
49050,No
125996,Yes
59291,No
112336,No
44004,Yes
119260,No
92169,No
11708,Yes
47776,No
58014,Yes
30031,No
71628,Yes
91116,No
3543,No
46165,No
93239,No
69853,No
11127,No
133068,No
93540,No
45481,No
128271,No
135056,No
13175,No
133405,No
26155,No
74958,No
64065,No
122922,No
77438,Yes
92599,No
14501,No
68013,No
118704,No
105654,No
61430,No
131118,No
50989,Yes
15027,No
45270,No
54280,Yes
92100,No
82861,No
42904,No
115503,No
139432,Yes
63583,No
2252,No
15938,No
117522,No
96595,No
138480,No
19969,No
84397,No
75003,Yes
100503,No
123848,No
100350,No
371,No
110726,No
41837,Yes
32386,Yes
105505,No
54800,No
121944,No
138414,No
20376,Yes
3237,No
134864,No
68965,No
133760,No
57222,No
70255,No
37979,No
121805,No
12171,No
8979,No
52183,No
105495,No
93122,No
77938,No
77672,No
133342,Yes
135328,Yes
75598,Yes
36046,Yes
90583,Yes
103486,No
35593,No
32705,Yes
130302,No
94597,Yes
42206,No
131065,No
115477,No
105427,No
34392,No
54404,No
66386,No
18454,No
98890,No
10436,Yes
82556,Yes
130617,No
23687,No
69770,No
75399,Yes
127971,Yes
103258,No
84906,No
52282,No
42692,No
76526,No
1457,No
125786,No
62284,No
64650,No
88557,Yes
131263,Yes
22172,No
49629,Yes
37964,No
122787,No
6006,No
39110,No
106796,No
133672,No
35480,No
124900,No
11926,Yes
33688,No
7047,Yes
96109,No
58935,No
13271,No
115420,No
15350,Yes
85716,No
44020,Yes
133219,No
109571,Yes
53539,Yes
31363,Yes
133182,No
104844,No
122450,No
112362,No
121747,No
62820,No
124857,No
108367,No
82216,No
5134,Yes
8575,No
91671,No
134616,No
36313,No
93155,No
16379,No
33171,No
82317,No
32201,No
38811,No
32949,No
93612,No
91751,No
84095,No
82240,No
91719,No
93125,No
46563,Yes
107334,Yes
95799,No
95196,No
112472,No
17372,No
46855,No
53584,No
110483,No
116555,No
54044,No
76843,No
130478,Yes
111487,No
117707,No
74578,No
76277,No
121911,No
40672,No
11453,Yes
106650,No
113061,No
10146,No
136881,Yes
73516,No
88555,No
223,Yes
17750,No
127943,No
94117,No
5266,No
97501,Yes
65956,No
96532,No
88302,No
122945,No
57101,No
41217,No
116318,Yes
107633,Yes
57775,No
84580,No
124779,No
115142,No
67494,No
66451,No
117586,No
90697,Yes
90174,No
1312,No
25634,No
125048,No
32004,No
52685,No
87868,Yes
11364,Yes
133221,No
12402,No
65859,No
95500,No
24063,No
68390,No
85142,No
101747,No
28746,No
134601,No
53984,Yes
14,No
105262,No
97688,No
86186,No
79200,Yes
77440,No
85390,No
89006,No
94237,No
67193,No
96984,No
11545,No
9832,No
16954,No
100589,No
141110,No
42209,Yes
61386,No
95507,No
9887,No
57363,No
103768,No
116136,No
139193,No
101155,No
77367,No
44319,No
36959,No
2857,No
31048,Yes
67215,No
37154,No
94108,No
36627,No
42076,No
110466,Yes
57473,Yes
127407,No
1286,No
60765,Yes
95641,No
50753,No
115115,No
106340,Yes
106312,No
79274,Yes
109788,No
46627,No
43415,Yes
12792,No
111731,Yes
55432,No
16867,No
13757,No
14417,No
88804,Yes
92609,No
104974,No
139459,Yes
54412,No
93019,No
122154,No
98472,No
76677,Yes
99235,No
8959,No
79119,Yes
105089,No
87936,No
108056,No
57180,No
130607,No
116387,No
84398,No
91268,Yes
60704,No
32260,No
27992,No
98864,Yes
38602,No
115778,No
66127,No
29366,No
117497,No
48785,No
81935,No
134238,No
38758,Yes
124338,No
107439,Yes
40347,No
139149,No
100415,No
27711,No
126221,No
67331,No
62465,No
16065,No
112668,No
126172,No
138535,No
83506,No
15356,Yes
134349,No
62065,No
16897,No
133244,No
16058,Yes
60448,No
34413,No
39439,No
4106,No
20815,Yes
124695,Yes
103378,No
78686,No
29573,Yes
63535,No
23205,No
65908,No
88582,No
49696,Yes
35581,No
120487,No
64350,No
139498,No
120520,No
85239,No
21950,No
135162,No
11748,Yes
71707,Yes
126937,Yes
92159,No
104052,No
133890,No
117088,No
110751,No
9016,Yes
30606,No
112160,No
36381,No
10383,Yes
56301,No
86472,No
15504,No
97674,No
3650,Yes
73365,Yes
84014,No
99226,Yes
45495,Yes
63303,Yes
125898,Yes
95129,No
79460,No
37389,No
108533,No
25484,No
80000,No
5108,No
106344,No
49859,Yes
94129,No
122211,No
118483,No
24412,No
83394,Yes
1907,No
34761,No
20171,No
24664,Yes
103118,No
52020,Yes
134800,No
69864,No
4895,No
117485,Yes
6378,No
141278,No
75221,No
104138,No
34452,No
17890,Yes
29358,No
14846,No
51034,No
105546,No
23186,No
17506,No
9411,No
119448,No
48094,No
28782,No
46890,No
41876,No
46746,Yes
37648,No
25532,No
9085,No
39725,Yes
81002,Yes
57603,Yes
112037,No
115788,Yes
89143,No
15193,Yes
117258,No
84815,No
13602,No
61178,No
30318,No
71854,No
79249,No
101204,Yes
28857,No
37807,No
106095,No
38206,No
37112,Yes
9821,Yes
25906,No
33066,No
8254,No
139849,No
123718,Yes
66863,No
137504,No
59835,Yes
20946,No
54385,Yes
106674,No
130993,Yes
97414,No
70218,No
61387,No
93468,No
6061,No
74967,No
17336,Yes
70664,No
92499,No
77986,Yes
65213,No
72007,No
67250,No
53325,Yes
46414,No
44827,No
70594,Yes
47794,No
95705,No
81421,No
72578,No
7032,No
44269,No
127889,Yes
953,No
11658,No
57499,No
117954,No
72627,No
38594,Yes
67222,No
134476,No
47356,No
107377,No
99494,No
7776,No
141661,No
25312,Yes
37474,No
49052,No
85697,Yes
121845,No
81624,No
14379,No
140828,No
94370,No
11408,No
85354,Yes
36205,No
86848,No
130155,Yes
99618,Yes
90322,No
72595,No
119426,No
92997,No
102117,No
71107,No
100965,No
97316,No
55779,No
103769,No
100274,No
22185,Yes
137748,No
52964,Yes
113982,No
83370,No
76364,Yes
110306,No
110968,No
40544,Yes
125927,Yes
98512,Yes
85368,Yes
140612,No
136268,No
46343,No
110308,No
17463,No
75087,Yes
21136,No
92563,No
31625,Yes
21800,No
49090,No
22461,No
62720,No
38543,No
85020,No
50206,No
134366,No
17923,No
89747,No
67147,No
62033,Yes
78280,No
102917,Yes
76641,Yes
4371,No
59225,No
40760,No
5419,No
92445,No
133187,No
55958,No
47184,No
61222,No
91891,Yes
135737,No
79092,No
102968,Yes
3417,No
34806,No
98266,No
94272,No
39977,No
41984,No
101218,No
30734,No
68,No
74158,No
19154,No
79692,Yes
8720,No
2295,No
39703,No
141149,No
119128,No
40997,No
97252,No
65155,No
110315,No
130163,No
130535,No
124172,No
57355,No
106401,No
71082,No
129446,No
128839,No
133874,No
29731,Yes
15534,Yes
99884,Yes
12243,Yes
36832,No
54679,No
68028,No
94786,No
83411,No
37543,No
83178,No
126821,No
136067,No
132265,No
3016,No
58499,No
116010,Yes
30899,No
95681,No
83182,No
118234,No
124280,No
40170,Yes
117543,No
127615,No
35575,No
139551,No
59547,No
65665,No
